person_id,age,region,monthly_income,num_credit_lines,total_debt,debt_to_income_ratio,credit_utilization,late_payments_12m,account_open_date,default_probability,risk_segment,default_flag,ingestion_date
238,38,Santa Fe,952.21,1,179.43,0.1882,0.432,1,2015-06-15,0.1411,Bajo,0,2026-08-25
239,27,Santa Fe,647.01,0,225.77,0.3484,0.5478,2,2021-03-20,0.2661,Medio,0,2026-08-25
240,33,Mendoza,2743.14,1,2160.92,0.7875,0.3767,2,2011-08-05,0.2386,Medio,0,2026-08-25
241,29,CABA,1536.81,2,261.41,0.17,0.2724,0,2011-06-29,0.073,Bajo,0,2026-08-25
242,38,CABA,1230.63,5,769.44,0.6247,0.92,2,2015-03-09,0.4652,Alto,0,2026-08-25
243,18,GBA Norte,721.89,1,481.78,0.6665,0.1734,0,2012-06-27,0.115,Bajo,0,2026-08-25
244,22,CABA,1375.01,1,280.18,0.2036,0.1191,1,2023-02-25,0.0832,Bajo,0,2026-08-25
245,65,Cordoba,1234.73,0,1425.44,1.1535,0.6268,3,2018-06-10,0.559,Alto,1,2026-08-25
246,24,Cordoba,980.53,2,303.74,0.3095,0.4138,0,2016-11-05,0.1145,Bajo,0,2026-08-25
247,26,GBA Norte,722.4,0,298.11,0.4121,0.3926,0,2018-01-02,0.1263,Bajo,1,2026-08-25
248,62,Cordoba,1209.88,3,323.63,0.2673,0.5808,2,2014-08-13,0.2379,Medio,0,2026-08-25
249,74,GBA Norte,2315.35,1,1768.1,0.7633,0.1696,2,2021-06-26,0.1771,Medio,0,2026-08-25
250,25,Santa Fe,966.35,2,500.58,0.5175,0.0433,0,2011-05-03,0.0771,Bajo,0,2026-08-25
251,35,GBA Norte,857.93,0,80.24,0.0934,0.4147,0,2023-10-27,0.0933,Bajo,0,2026-08-25
252,44,GBA Sur,1051.1,2,163.58,0.1555,0.6551,1,2018-10-06,0.1882,Medio,0,2026-08-25
253,60,Mendoza,1089.2,8,775.95,0.7118,0.4976,1,2020-05-16,0.2396,Medio,0,2026-08-25
254,28,Santa Fe,725.55,3,100.89,0.1389,0.2934,0,2022-02-14,0.082,Bajo,0,2026-08-25
255,37,CABA,698.15,4,412.53,0.59,0.3725,0,2014-10-03,0.144,Bajo,0,2026-08-25
256,49,GBA Sur,1463.98,3,207.8,0.1418,0.129,0,2020-02-25,0.0552,Bajo,0,2026-08-25
257,45,GBA Norte,1754.58,3,213.38,0.1215,0.1711,2,2019-05-23,0.1065,Bajo,0,2026-08-25
258,35,GBA Sur,2866.11,0,343.75,0.1199,0.2638,1,2022-06-27,0.0781,Bajo,0,2026-08-25
259,38,GBA Norte,1213.33,1,263.66,0.2171,0.6542,3,2021-04-07,0.3288,Medio,0,2026-08-25
260,23,CABA,975.41,1,548.13,0.5614,0.516,0,2015-05-13,0.1704,Medio,1,2026-08-25
261,37,Tucuman,1490.7,4,197.12,0.1321,0.8089,1,2009-10-05,0.2194,Medio,0,2026-08-25
262,36,Tucuman,644.37,1,179.34,0.2779,0.5477,1,2011-06-11,0.1898,Medio,0,2026-08-25
263,42,GBA Sur,1338.74,1,1033.37,0.7713,0.5311,2,2009-02-25,0.3322,Medio,0,2026-08-25
264,33,GBA Oeste,1574.99,2,162.82,0.1033,0.0658,0,2014-12-07,0.0476,Bajo,0,2026-08-25
265,45,Cordoba,1612.02,6,263.37,0.1633,0.562,0,2021-04-12,0.1135,Bajo,0,2026-08-25
266,52,GBA Norte,2210.39,1,248.68,0.1125,0.2471,0,2009-03-11,0.0587,Bajo,0,2026-08-25
267,41,Mendoza,760.19,1,616.16,0.8095,0.2484,1,2011-04-25,0.1935,Medio,0,2026-08-25
268,44,GBA Norte,808.59,2,155.63,0.1922,0.2754,0,2013-06-07,0.0818,Bajo,0,2026-08-25
269,40,GBA Norte,897.33,4,397.26,0.4422,0.1681,2,2013-06-29,0.1617,Medio,0,2026-08-25
270,40,CABA,603.95,0,80.06,0.1323,0.6019,1,2019-11-04,0.1807,Medio,0,2026-08-25
271,31,CABA,1231.66,0,323.71,0.2626,0.2635,1,2009-08-31,0.1128,Bajo,0,2026-08-25
272,43,GBA Oeste,1363.14,3,263.42,0.1931,0.5107,0,2017-04-16,0.1115,Bajo,0,2026-08-25
273,38,Tucuman,1273.4,3,518.6,0.4069,0.8595,0,2017-02-10,0.2325,Medio,0,2026-08-25
274,65,CABA,1159.14,3,571.27,0.4924,0.3489,2,2013-08-25,0.2093,Medio,0,2026-08-25
275,58,CABA,1650.23,3,198.0,0.1199,0.4678,0,2019-03-11,0.0918,Bajo,0,2026-08-25
276,44,GBA Sur,1305.55,4,1536.13,1.1757,0.6852,1,2018-03-12,0.4199,Alto,0,2026-08-25
277,30,GBA Oeste,714.82,1,217.73,0.3042,0.3552,1,2023-07-21,0.1451,Bajo,0,2026-08-25
278,26,GBA Sur,238.19,7,336.65,1.4074,0.359,1,2017-01-17,0.3829,Alto,1,2026-08-25
279,54,CABA,907.85,4,121.35,0.1335,0.538,0,2015-10-22,0.1156,Bajo,0,2026-08-25
280,43,Mendoza,1019.02,2,488.25,0.4787,0.6141,0,2018-01-18,0.1789,Medio,0,2026-08-25
281,45,Cordoba,1030.84,2,625.59,0.6063,0.4444,0,2011-04-13,0.1554,Medio,0,2026-08-25
282,19,Mendoza,828.0,4,82.63,0.0997,0.2629,0,2017-11-22,0.0744,Bajo,0,2026-08-25
283,51,Cordoba,821.09,4,1090.02,1.3259,0.6572,4,2015-03-11,0.7124,Muy Alto,1,2026-08-25
284,45,GBA Sur,698.15,4,71.86,0.1028,0.1562,0,2019-06-12,0.0621,Bajo,1,2026-08-25
285,26,GBA Sur,569.7,1,115.39,0.2022,0.4457,1,2019-12-17,0.1549,Medio,0,2026-08-25
286,34,GBA Oeste,1184.2,6,75.1,0.0634,0.1662,0,2014-11-29,0.0572,Bajo,0,2026-08-25
287,43,CABA,1652.97,3,1793.43,1.0843,0.3221,5,2010-01-17,0.5675,Alto,1,2026-08-25
288,40,GBA Norte,570.11,3,412.53,0.7223,0.2917,2,2019-06-06,0.2562,Medio,0,2026-08-25
289,36,Mendoza,946.05,2,518.74,0.5477,0.359,3,2014-12-16,0.3017,Medio,1,2026-08-25
290,38,Tucuman,1416.95,2,1019.92,0.7193,0.5849,0,2019-01-30,0.2032,Medio,0,2026-08-25
291,36,GBA Oeste,892.03,0,257.32,0.2881,0.0652,1,2011-09-25,0.0874,Bajo,0,2026-08-25
292,41,Cordoba,1381.21,1,317.58,0.2298,0.3231,0,2011-05-26,0.0852,Bajo,0,2026-08-25
293,57,Santa Fe,1701.27,3,816.27,0.4795,0.1918,1,2017-02-19,0.1141,Bajo,0,2026-08-25
294,18,Tucuman,1097.71,2,547.21,0.4981,0.1467,4,2016-03-08,0.2828,Medio,0,2026-08-25
295,37,CABA,779.41,1,1026.28,1.315,0.3506,0,2020-12-10,0.2619,Medio,0,2026-08-25
296,42,Cordoba,1835.43,0,644.15,0.3508,0.589,1,2014-06-04,0.1852,Medio,1,2026-08-25
297,43,GBA Oeste,888.44,3,437.76,0.4922,0.3484,0,2023-07-05,0.1226,Bajo,0,2026-08-25
298,35,CABA,856.45,2,283.51,0.3306,0.5428,0,2022-03-01,0.144,Bajo,0,2026-08-25
299,18,Tucuman,1165.87,0,109.39,0.0937,0.3505,1,2021-03-25,0.1122,Bajo,1,2026-08-25
300,43,Cordoba,875.14,0,273.48,0.3121,0.0517,0,2019-05-25,0.0631,Bajo,0,2026-08-25
301,60,GBA Sur,973.83,0,190.57,0.1955,0.1879,0,2010-07-15,0.0683,Bajo,0,2026-08-25
302,21,CABA,759.63,2,405.32,0.5329,0.2383,0,2021-10-05,0.1111,Bajo,0,2026-08-25
303,50,GBA Oeste,951.41,3,542.62,0.5697,0.4805,1,2020-03-26,0.2123,Medio,1,2026-08-25
304,36,Mendoza,1066.52,3,434.28,0.4068,0.3616,0,2019-09-26,0.1133,Bajo,0,2026-08-25
305,39,Mendoza,420.11,0,42.24,0.1003,0.3732,0,2011-01-23,0.0928,Bajo,0,2026-08-25
306,27,Tucuman,894.19,3,132.87,0.1484,0.3255,2,2012-05-08,0.1582,Medio,0,2026-08-25
307,35,GBA Norte,440.9,1,83.64,0.1893,0.3999,0,2012-09-12,0.1059,Bajo,0,2026-08-25
308,55,Santa Fe,883.45,5,333.53,0.3771,0.2371,1,2012-11-04,0.1239,Bajo,0,2026-08-25
309,46,Santa Fe,1179.25,3,255.04,0.2161,0.4981,1,2022-02-07,0.1547,Medio,0,2026-08-25
310,60,Santa Fe,933.13,1,230.8,0.2471,0.4553,2,2010-01-19,0.2028,Medio,0,2026-08-25
311,54,GBA Sur,1424.82,3,1259.01,0.883,0.4428,5,2022-03-26,0.5722,Alto,1,2026-08-25
312,45,GBA Oeste,1180.33,2,746.85,0.6322,0.3107,3,2011-01-21,0.2937,Medio,0,2026-08-25
313,60,Santa Fe,474.66,3,17.25,0.0363,0.2843,1,2021-02-28,0.1007,Bajo,0,2026-08-25
314,45,CABA,1748.5,1,1564.62,0.8943,0.3641,2,2013-07-27,0.2833,Medio,0,2026-08-25
315,49,Cordoba,1145.09,4,152.5,0.1331,0.2311,2,2018-06-01,0.128,Bajo,0,2026-08-25
316,36,Cordoba,750.02,2,205.8,0.274,0.6965,1,2013-12-14,0.2309,Medio,1,2026-08-25
317,40,GBA Oeste,800.57,2,275.74,0.344,0.2685,1,2015-01-13,0.1292,Bajo,1,2026-08-25
318,31,Mendoza,369.81,2,109.35,0.2949,0.3222,1,2018-04-30,0.1428,Bajo,1,2026-08-25
319,51,Mendoza,1136.94,3,504.43,0.4433,0.103,0,2018-09-17,0.0753,Bajo,0,2026-08-25
320,25,Mendoza,1276.11,2,850.35,0.6658,0.3167,1,2021-09-15,0.1789,Medio,0,2026-08-25
321,49,Santa Fe,765.48,2,42.75,0.0558,0.5078,0,2023-04-09,0.1045,Bajo,0,2026-08-25
322,37,Cordoba,649.24,1,614.72,0.9454,0.6008,3,2017-01-20,0.5192,Alto,0,2026-08-25
323,54,Tucuman,1110.85,4,242.06,0.2177,0.0822,1,2022-11-09,0.0799,Bajo,0,2026-08-25
324,49,GBA Norte,1761.81,2,354.3,0.201,0.8551,2,2011-05-24,0.3073,Medio,1,2026-08-25
325,61,Tucuman,1726.94,2,916.34,0.5303,0.3448,0,2009-05-15,0.1114,Bajo,0,2026-08-25
326,48,GBA Norte,1484.09,0,174.51,0.1175,0.7292,1,2011-01-05,0.1917,Medio,0,2026-08-25
327,21,GBA Norte,2486.64,2,619.15,0.2489,0.2335,0,2018-10-31,0.0654,Bajo,0,2026-08-25
328,39,Mendoza,1514.75,1,1578.59,1.0415,0.2946,0,2015-06-21,0.175,Medio,0,2026-08-25
329,25,Mendoza,1634.99,3,427.88,0.2615,0.154,1,2011-04-15,0.0899,Bajo,0,2026-08-25
330,33,GBA Norte,1001.36,0,534.01,0.5328,0.7102,1,2023-11-26,0.2832,Medio,0,2026-08-25
331,58,GBA Sur,917.82,2,497.53,0.5415,0.3613,1,2023-08-02,0.1737,Medio,1,2026-08-25
332,47,CABA,1705.41,1,1003.4,0.588,0.2645,1,2013-10-11,0.1431,Bajo,0,2026-08-25
333,31,GBA Norte,603.84,1,1910.04,3.1579,0.6998,4,2010-09-29,0.9549,Muy Alto,1,2026-08-25
334,27,GBA Sur,1149.96,2,188.71,0.164,0.7212,2,2015-09-13,0.2727,Medio,1,2026-08-25
335,40,CABA,753.02,3,362.08,0.4802,0.0044,2,2017-02-23,0.1328,Bajo,0,2026-08-25
336,25,CABA,1095.86,2,243.11,0.2216,0.6338,1,2019-01-22,0.1955,Medio,0,2026-08-25
337,31,GBA Norte,1082.43,0,1081.26,0.998,0.2169,3,2009-01-09,0.3509,Alto,0,2026-08-25
338,43,Santa Fe,1077.77,3,244.35,0.2265,0.7504,0,2023-03-24,0.173,Medio,0,2026-08-25
339,53,Mendoza,1033.3,1,1065.4,1.0301,0.2361,2,2018-11-21,0.287,Medio,0,2026-08-25
340,47,GBA Norte,1292.21,2,726.9,0.5621,0.482,2,2017-03-09,0.266,Medio,1,2026-08-25
341,18,Tucuman,1274.34,2,1879.14,1.4734,0.466,1,2009-11-27,0.4111,Alto,0,2026-08-25
342,43,CABA,547.79,3,231.16,0.4212,0.1891,2,2022-03-28,0.1706,Medio,0,2026-08-25
343,40,GBA Norte,969.04,5,791.92,0.8164,0.2672,2,2019-03-03,0.2561,Medio,0,2026-08-25
344,44,GBA Oeste,835.24,0,858.71,1.0269,0.7626,2,2011-12-14,0.5182,Alto,1,2026-08-25
345,59,Mendoza,1157.12,1,368.36,0.3181,0.6338,0,2020-08-01,0.1542,Medio,0,2026-08-25
346,18,Mendoza,731.96,0,77.86,0.1062,0.4266,0,2012-09-23,0.0995,Bajo,0,2026-08-25
347,32,Santa Fe,1761.02,4,1814.28,1.0297,0.3108,3,2013-07-29,0.3742,Alto,1,2026-08-25
348,47,GBA Sur,987.01,2,316.4,0.3202,0.8948,0,2023-10-07,0.2329,Medio,0,2026-08-25
349,21,Mendoza,1487.95,6,391.88,0.2632,0.5491,0,2013-11-07,0.1272,Bajo,0,2026-08-25
350,57,CABA,715.87,2,69.12,0.0964,0.2114,0,2013-11-17,0.0667,Bajo,1,2026-08-25
351,44,CABA,887.22,1,57.91,0.0652,0.5863,0,2014-10-10,0.1181,Bajo,0,2026-08-25
352,50,Cordoba,790.77,0,323.32,0.4084,0.5656,0,2019-09-12,0.1596,Medio,0,2026-08-25
353,33,GBA Norte,1157.32,0,986.99,0.8521,0.6683,1,2021-10-18,0.3371,Medio,0,2026-08-25
354,49,Tucuman,622.35,3,28.59,0.0459,0.5131,3,2011-12-23,0.2538,Medio,0,2026-08-25
355,52,GBA Oeste,519.51,1,118.73,0.2281,0.1747,0,2014-10-25,0.0742,Bajo,0,2026-08-25
356,42,CABA,755.17,0,2298.65,3.0399,0.4215,2,2015-12-29,0.8439,Muy Alto,0,2026-08-25
357,42,Tucuman,1289.13,3,576.47,0.4468,0.3672,2,2009-10-15,0.207,Medio,0,2026-08-25
358,43,GBA Norte,701.19,0,122.82,0.1749,0.3182,1,2016-08-20,0.1199,Bajo,0,2026-08-25
359,29,GBA Norte,1073.23,1,672.08,0.6256,0.5589,0,2012-05-06,0.1891,Medio,0,2026-08-25
360,38,CABA,732.05,2,115.51,0.1576,0.0429,0,2022-02-04,0.0543,Bajo,1,2026-08-25
361,38,Mendoza,455.16,2,166.24,0.3644,0.5158,1,2016-09-21,0.1999,Medio,0,2026-08-25
362,44,Santa Fe,1483.89,0,463.42,0.3121,0.6897,0,2009-11-05,0.1622,Medio,0,2026-08-25
363,51,Santa Fe,1378.96,2,1117.47,0.8098,0.8029,0,2015-08-06,0.2928,Medio,0,2026-08-25
364,27,GBA Sur,919.48,4,543.73,0.5907,0.0246,0,2017-02-01,0.0809,Bajo,0,2026-08-25
365,38,Cordoba,1000.79,3,491.26,0.4904,0.4421,2,2010-08-23,0.2473,Medio,0,2026-08-25
366,57,Cordoba,968.42,0,267.3,0.2757,0.4811,0,2020-04-11,0.1199,Bajo,1,2026-08-25
367,31,Tucuman,589.8,2,41.61,0.0704,0.4311,0,2014-05-01,0.0974,Bajo,1,2026-08-25
368,30,GBA Oeste,1779.57,0,295.02,0.1657,0.3012,2,2011-11-08,0.1379,Bajo,1,2026-08-25
369,42,GBA Norte,953.03,3,644.82,0.6759,0.3506,0,2017-09-04,0.1455,Bajo,0,2026-08-25
370,50,CABA,1207.88,4,187.85,0.1554,0.912,0,2021-10-01,0.2012,Medio,0,2026-08-25
371,40,GBA Norte,790.31,2,716.18,0.9051,0.4287,3,2021-08-04,0.4252,Alto,1,2026-08-25
372,55,CABA,1272.64,4,158.55,0.1245,0.309,1,2021-02-23,0.1031,Bajo,0,2026-08-25
373,50,CABA,1725.77,9,395.99,0.2293,0.1973,1,2016-11-30,0.0902,Bajo,0,2026-08-25
374,50,GBA Oeste,1107.55,2,192.9,0.174,0.7239,0,2016-12-07,0.1569,Medio,1,2026-08-25
375,46,CABA,1191.3,3,158.46,0.1329,0.7639,1,2020-10-27,0.2119,Medio,0,2026-08-25
376,67,CABA,1593.98,1,247.86,0.1554,0.155,1,2012-08-20,0.0783,Bajo,0,2026-08-25
377,37,CABA,1359.64,1,418.3,0.3074,0.25,1,2010-05-11,0.1128,Bajo,0,2026-08-25
378,18,GBA Oeste,1519.07,1,291.32,0.1916,0.4028,2,2019-05-18,0.1722,Medio,0,2026-08-25
379,59,CABA,1222.09,3,166.07,0.1358,0.2999,1,2023-08-17,0.1031,Bajo,0,2026-08-25
380,34,GBA Oeste,1121.8,2,221.25,0.1971,0.578,0,2021-04-04,0.1295,Bajo,0,2026-08-25
381,41,Cordoba,1107.84,1,879.07,0.7928,0.3352,3,2022-07-13,0.3449,Medio,0,2026-08-25
382,55,GBA Norte,1536.75,2,859.71,0.5591,0.2485,1,2013-02-26,0.1379,Bajo,0,2026-08-25
383,20,Tucuman,734.26,1,263.56,0.3585,0.2146,0,2016-06-10,0.0903,Bajo,0,2026-08-25
384,24,Tucuman,1199.04,0,2622.77,2.1856,0.6959,2,2022-06-28,0.7672,Muy Alto,1,2026-08-25
385,20,Tucuman,2850.68,0,267.11,0.0937,0.1468,0,2014-01-31,0.0456,Bajo,0,2026-08-25
386,30,Mendoza,1126.43,6,442.72,0.3927,0.8585,1,2013-05-05,0.3033,Medio,0,2026-08-25
387,45,CABA,603.32,2,163.08,0.2698,0.1029,1,2009-03-01,0.0942,Bajo,0,2026-08-25
388,46,GBA Norte,891.54,0,64.42,0.0722,0.0378,0,2017-12-27,0.0478,Bajo,0,2026-08-25
389,43,GBA Norte,1329.27,2,608.59,0.4575,0.7316,0,2013-09-11,0.2007,Medio,0,2026-08-25
390,23,GBA Norte,664.51,4,89.24,0.1341,0.7854,0,2015-01-07,0.1792,Medio,0,2026-08-25
391,18,GBA Oeste,552.71,3,216.59,0.3912,0.3348,0,2013-11-23,0.1163,Bajo,0,2026-08-25
392,40,Mendoza,540.21,2,227.11,0.4196,0.2871,0,2012-06-28,0.1088,Bajo,1,2026-08-25
393,34,Mendoza,876.11,3,523.67,0.597,0.3291,1,2018-09-15,0.1785,Medio,0,2026-08-25
394,45,GBA Norte,2125.55,1,176.92,0.0832,0.1479,0,2019-12-05,0.049,Bajo,0,2026-08-25
395,48,GBA Sur,811.03,3,266.34,0.328,0.2998,0,2010-06-30,0.0972,Bajo,0,2026-08-25
396,41,Santa Fe,1488.46,5,5097.52,3.4224,0.5736,6,2020-12-14,0.9752,Muy Alto,0,2026-08-25
397,49,Santa Fe,907.88,2,311.66,0.3429,0.2076,1,2022-04-10,0.1146,Bajo,1,2026-08-25
398,42,Mendoza,838.59,0,1364.58,1.6253,0.4104,0,2010-08-20,0.354,Alto,1,2026-08-25
399,46,CABA,1279.08,3,1312.03,1.025,0.2073,0,2009-09-15,0.1548,Medio,0,2026-08-25
400,31,CABA,470.61,2,168.64,0.3576,0.2973,0,2022-07-19,0.1059,Bajo,0,2026-08-25
401,37,Santa Fe,2152.56,1,448.66,0.2083,0.6182,1,2017-11-25,0.1641,Medio,1,2026-08-25
402,42,Santa Fe,1275.02,2,377.38,0.2957,0.0516,1,2020-01-23,0.0813,Bajo,0,2026-08-25
403,49,Mendoza,1648.6,2,159.32,0.0966,0.0754,1,2021-04-12,0.0651,Bajo,0,2026-08-25
404,35,Tucuman,860.22,1,1676.16,1.9463,0.42,1,2019-10-02,0.5307,Alto,0,2026-08-25
405,46,Tucuman,1267.14,2,202.63,0.1598,0.1382,1,2014-03-13,0.0815,Bajo,0,2026-08-25
406,36,GBA Oeste,1508.82,0,639.73,0.4237,0.3726,1,2010-05-03,0.1499,Bajo,1,2026-08-25
407,38,Mendoza,941.29,2,1485.18,1.5761,0.2601,2,2022-01-15,0.441,Alto,1,2026-08-25
408,49,GBA Sur,706.41,2,149.96,0.212,0.415,0,2021-01-05,0.1058,Bajo,0,2026-08-25
409,18,Mendoza,562.4,1,110.03,0.1953,0.7057,2,2013-04-26,0.2938,Medio,0,2026-08-25
410,24,Santa Fe,753.51,0,361.12,0.4786,0.4042,0,2010-09-24,0.1367,Bajo,0,2026-08-25
411,22,GBA Oeste,1025.56,2,610.92,0.5951,0.3493,1,2012-07-03,0.1821,Medio,0,2026-08-25
412,18,GBA Sur,830.78,3,1545.58,1.8582,0.4517,1,2018-06-07,0.5261,Alto,1,2026-08-25
413,31,Mendoza,757.62,2,383.25,0.5052,0.211,0,2014-07-19,0.1026,Bajo,0,2026-08-25
414,48,Santa Fe,1384.96,3,601.05,0.4337,0.5852,0,2022-12-30,0.1564,Medio,0,2026-08-25
415,36,GBA Oeste,787.69,3,521.53,0.6613,0.8335,3,2009-12-25,0.5408,Alto,1,2026-08-25
416,42,GBA Oeste,764.46,2,420.85,0.5498,0.2911,0,2015-02-21,0.1205,Bajo,0,2026-08-25
417,53,CABA,1581.55,2,1094.93,0.6919,0.4094,1,2020-05-13,0.1975,Medio,0,2026-08-25
418,55,GBA Oeste,1334.86,3,587.36,0.4397,0.4229,1,2013-05-16,0.1651,Medio,0,2026-08-25
419,39,CABA,572.47,0,1187.81,2.0713,0.4563,0,2019-06-01,0.5037,Alto,1,2026-08-25
420,56,GBA Norte,615.29,2,846.69,1.3738,0.1912,3,2015-01-28,0.4494,Alto,1,2026-08-25
421,41,GBA Sur,609.97,2,274.64,0.4495,0.2467,0,2019-04-18,0.104,Bajo,0,2026-08-25
422,29,Mendoza,931.55,4,1865.11,2.0,0.6128,4,2021-05-30,0.8284,Muy Alto,0,2026-08-25
423,32,GBA Oeste,1680.58,1,677.35,0.4028,0.3268,2,2014-04-26,0.1805,Medio,0,2026-08-25
424,22,Cordoba,1874.4,2,1218.87,0.6499,0.0267,2,2016-12-12,0.1418,Bajo,0,2026-08-25
425,29,GBA Oeste,1355.63,2,130.31,0.0961,0.2776,2,2017-03-30,0.1316,Bajo,0,2026-08-25
426,35,GBA Norte,2413.43,5,705.31,0.2921,0.6539,0,2022-08-20,0.1349,Bajo,0,2026-08-25
427,49,CABA,1120.84,2,397.75,0.3546,0.0417,2,2012-02-21,0.118,Bajo,0,2026-08-25
428,60,Tucuman,1737.16,2,403.01,0.2319,0.3979,1,2015-08-19,0.1235,Bajo,1,2026-08-25
429,23,GBA Sur,697.34,2,119.95,0.1718,0.2433,0,2021-06-15,0.0787,Bajo,0,2026-08-25
430,44,GBA Oeste,517.94,2,809.45,1.5598,0.1111,1,2021-01-24,0.3066,Medio,0,2026-08-25
431,27,GBA Norte,808.36,1,134.16,0.1658,0.255,1,2010-06-24,0.1075,Bajo,1,2026-08-25
432,45,GBA Oeste,954.59,1,831.6,0.8703,0.3106,3,2015-01-16,0.3585,Alto,1,2026-08-25
433,38,Tucuman,3362.03,2,431.08,0.1282,0.6781,0,2019-05-12,0.1052,Bajo,0,2026-08-25
434,18,Cordoba,901.05,6,130.96,0.1452,0.786,1,2011-03-17,0.2335,Medio,0,2026-08-25
435,51,Santa Fe,673.79,2,52.31,0.0775,0.3953,0,2021-03-09,0.0899,Bajo,0,2026-08-25
436,32,Mendoza,1515.88,4,730.48,0.4816,0.8317,3,2021-06-15,0.4644,Alto,0,2026-08-25
437,33,Mendoza,676.46,1,282.95,0.4177,0.4746,1,2011-07-03,0.193,Medio,0,2026-08-25
438,27,Santa Fe,1004.31,1,877.34,0.8727,0.7987,0,2015-09-11,0.323,Medio,1,2026-08-25
439,32,Santa Fe,1453.48,1,1432.64,0.985,0.5771,1,2019-05-24,0.3235,Medio,1,2026-08-25
440,45,Tucuman,673.64,3,97.65,0.1447,0.1616,2,2012-02-09,0.1239,Bajo,0,2026-08-25
441,37,GBA Norte,2000.68,1,399.59,0.1996,0.0376,0,2017-06-01,0.047,Bajo,0,2026-08-25
442,43,Cordoba,1683.17,3,184.86,0.1098,0.78,0,2013-07-04,0.1505,Medio,0,2026-08-25
443,44,GBA Norte,1179.37,2,249.84,0.2117,0.2407,1,2015-06-17,0.103,Bajo,0,2026-08-25
444,55,GBA Norte,2311.8,0,1092.24,0.4723,0.7732,1,2021-04-06,0.2496,Medio,0,2026-08-25
445,35,CABA,812.46,3,420.1,0.5164,0.2835,2,2021-07-23,0.2078,Medio,0,2026-08-25
446,22,GBA Oeste,1356.59,4,271.32,0.1999,0.4848,0,2011-01-18,0.1098,Bajo,0,2026-08-25
447,52,Cordoba,1172.07,2,315.89,0.2693,0.3106,2,2019-08-26,0.1635,Medio,0,2026-08-25
448,36,GBA Sur,727.15,1,57.19,0.0785,0.5468,1,2019-11-07,0.1565,Medio,0,2026-08-25
449,53,GBA Norte,805.07,2,257.49,0.3194,0.4131,1,2022-08-02,0.1559,Medio,1,2026-08-25
450,44,GBA Oeste,2592.21,1,2336.34,0.9009,0.7256,2,2019-12-31,0.4024,Alto,0,2026-08-25
451,38,GBA Sur,1610.64,1,794.67,0.4931,0.2648,1,2017-12-27,0.1335,Bajo,0,2026-08-25
452,44,GBA Norte,1510.05,3,312.93,0.2071,0.1737,0,2023-09-12,0.0636,Bajo,0,2026-08-25
453,63,CABA,839.28,4,479.03,0.5701,0.2423,3,2013-01-29,0.262,Medio,0,2026-08-25
454,64,GBA Oeste,1468.02,1,108.02,0.0735,0.3678,0,2020-04-11,0.0758,Bajo,0,2026-08-25
455,40,GBA Sur,837.77,0,382.65,0.4562,0.1704,0,2023-11-27,0.0897,Bajo,0,2026-08-25
456,41,GBA Norte,2198.54,2,640.63,0.2913,0.6084,1,2011-07-29,0.1729,Medio,0,2026-08-25
457,52,GBA Norte,1788.82,5,542.28,0.303,0.1739,0,2022-07-04,0.067,Bajo,0,2026-08-25
458,29,GBA Sur,1471.17,4,211.06,0.1434,0.1478,1,2019-11-14,0.0805,Bajo,0,2026-08-25
459,43,GBA Norte,1456.51,2,766.41,0.5258,0.2842,0,2012-08-07,0.1061,Bajo,0,2026-08-25
460,39,GBA Sur,946.55,3,61.17,0.0646,0.2799,0,2013-06-16,0.0713,Bajo,0,2026-08-25
461,43,GBA Norte,1249.83,1,124.07,0.0992,0.4308,1,2019-11-14,0.1239,Bajo,0,2026-08-25
462,29,Cordoba,1991.79,4,475.68,0.2387,0.1931,1,2018-06-24,0.0889,Bajo,0,2026-08-25
463,20,Mendoza,1146.1,1,630.29,0.5495,0.3752,1,2013-11-02,0.1791,Medio,0,2026-08-25
464,18,GBA Oeste,591.95,2,333.0,0.5616,0.314,1,2014-09-15,0.1774,Medio,0,2026-08-25
465,26,Mendoza,1719.93,2,2210.67,1.2846,0.0629,4,2023-06-23,0.4212,Alto,1,2026-08-25
466,34,Tucuman,705.67,2,69.82,0.0988,0.5862,0,2009-02-15,0.1261,Bajo,0,2026-08-25
467,36,GBA Sur,960.03,4,1600.68,1.6656,0.6192,2,2019-12-16,0.624,Muy Alto,1,2026-08-25
468,63,CABA,891.19,0,217.62,0.2439,0.4243,1,2016-11-25,0.145,Bajo,0,2026-08-25
469,53,GBA Sur,384.52,2,142.28,0.3691,0.5282,1,2014-06-01,0.2036,Medio,1,2026-08-25
470,28,GBA Norte,1023.8,2,268.74,0.2622,0.7678,1,2015-07-17,0.2458,Medio,0,2026-08-25
471,44,CABA,2774.9,2,3104.25,1.1183,0.1065,2,2023-10-10,0.2144,Medio,0,2026-08-25
472,35,CABA,1125.62,3,179.7,0.1595,0.7145,0,2011-11-07,0.1542,Medio,1,2026-08-25
473,36,Cordoba,4037.68,0,2031.67,0.5031,0.4129,0,2013-05-12,0.0907,Bajo,0,2026-08-25
474,42,Santa Fe,930.78,2,275.84,0.296,0.0997,2,2013-12-23,0.126,Bajo,0,2026-08-25
475,47,Cordoba,1122.77,2,582.53,0.5184,0.2146,1,2014-07-09,0.1337,Bajo,0,2026-08-25
